============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(4,75 MeV) ==> Mylar+Aluminium( 1261 A) =================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   82  2 ,4735940E+07   1263117E-03 -,3253E+00  ,2042E+00   ,9999997 -,0005260 -,0004844
T   83  2 ,4731914E+07   1262740E-03 -,2311E+00 -,1383E+00   ,9999996 -,0007728 -,0004603
T   84  2 ,4730211E+07   1262783E-03  ,9083E+00  ,7241E+00   ,9999990  ,0011682  ,0007786
T   85  2 ,4737998E+07   1262594E-03 -,3163E+00  ,8804E+00   ,9999985 -,0003178  ,0017172
T   86  2 ,4732914E+07   1261687E-03 -,9241E-01  ,8068E-01   ,9999999 -,0002789  ,0001411
T   87  2 ,4736368E+07   1263478E-03 -,3851E+00  ,7854E-01   ,9999999  ,0001919  ,0003880
T   88  2 ,4728151E+07   1262603E-03 -,1533E+00  ,1030E+00   ,9999990 -,0007961  ,0011313
T   89  2 ,4736089E+07   1262799E-03  ,5444E-01 -,1337E+00   ,9999996  ,0001695 -,0008627
T   90  2 ,4733415E+07   1262645E-03  ,6068E-01 -,2275E+00   ,9999995 -,0001576 -,0009532
T   91  2 ,4734976E+07   1262892E-03  ,8995E+00 -,4208E+00   ,9999991  ,0013638  ,0001341
T   92  2 ,4733983E+07   1261861E-03  ,2128E+00 -,5159E+00   ,9999996  ,0005691 -,0007412
T   93  2 ,4735399E+07   1262367E-03 -,2649E+00 -,4436E+00   ,9999999 -,0004068 -,0003175
T   94  2 ,4734273E+07   1263548E-03 -,5861E+00  ,7807E+00   ,9999976 -,0017311  ,0013227
T   95  2 ,4733955E+07   1262100E-03  ,1107E-02 -,2758E+00   ,9999995 -,0000448 -,0009909
T   96  2 ,4729945E+07   1261907E-03 -,6764E-01 -,1997E+00   ,9999985 -,0010751 -,0013213
T   97  2 ,4731838E+07   1262535E-03  ,1728E+00  ,1419E+00   ,9999998  ,0005187  ,0001991
T   98  2 ,4731583E+07   1262434E-03  ,4596E+00  ,3345E-01   ,9999990  ,0013295 -,0003724
T   99  2 ,4734482E+07   1261950E-03  ,2055E+01  ,5781E+00   ,9999976  ,0020896  ,0007269
T  100  2 ,4732176E+07   1262010E-03 -,8399E-01  ,1544E+00   ,9999998 -,0001159  ,0006538
T  101  2 ,4733773E+07   1261732E-03  ,4762E+00 -,1000E+00   ,9999999  ,0000926  ,0002306
T  102  2 ,4734845E+07   1263048E-03  ,5302E-01  ,4000E+00   ,9999999 -,0002406  ,0001884
T  103  2 ,4732604E+07   1262878E-03  ,7132E+00  ,5880E+00   ,9999974  ,0021860  ,0005689
T  104  2 ,4731767E+07   1263356E-03  ,2475E+00 -,4638E+00   ,9999993  ,0007548 -,0008951
T  105  2 ,4731026E+07   1261532E-03  ,1608E+01 -,5026E+00   ,9999980  ,0018871 -,0005927
T  106  2 ,4732365E+07   1261931E-03  ,1854E+00  ,4378E+00   ,9999999  ,0002348  ,0002420
T  107  2 ,4736789E+07   1261084E-03  ,2869E+00 -,1862E-01   ,9999997  ,0006629 -,0003194
T  108  2 ,4733147E+07   1262512E-03 -,7076E+00 -,2163E+00   ,9999992 -,0010960 -,0006972
T  109  2 ,4737059E+07   1261524E-03 -,3177E+00  ,4819E+00   ,9999987 -,0009351  ,0013383
T  110  2 ,4733192E+07   1261961E-03 -,2316E+00 -,3195E-01   ,9999999 -,0002220  ,0003876
T  111  2 ,4730903E+07   1262953E-03  ,3090E-01 -,1235E+00   ,9999981 -,0019591 -,0002078
T  112  2 ,4733088E+07   1262919E-03 -,1980E+00  ,2565E+00   ,9999996 -,0002309  ,0008230
T  113  2 ,4739167E+07   1262673E-03  ,1137E+00 -,4507E+00   ,9999983  ,0015718 -,0009909
T  114  2 ,4730349E+07   1261395E-03 -,5347E+00  ,3844E-01   ,9999999 -,0001126  ,0000964
T  115  2 ,4732119E+07   1262225E-03 -,1332E+01  ,8318E+00   ,9999961 -,0022620  ,0016286
T  116  2 ,4736264E+07   1263464E-03  ,2185E+00 -,1723E+00   ,9999998  ,0002549 -,0005274
T  117  2 ,4731843E+07   1262003E-03 -,3510E-01  ,4333E+00   ,9999996 -,0002063  ,0008239
T  118  2 ,4730176E+07   1261587E-03  ,5395E+00  ,2716E+00   ,9999998  ,0005802  ,0001259
T  119  2 ,4734551E+07   1263142E-03  ,3143E+00  ,2982E+00   ,9999997  ,0001438  ,0007507
T  120  2 ,4734062E+07   1261938E-03  ,3140E+00 -,3736E-01   ,9999988  ,0015007 -,0002483
T  121  2 ,4735317E+07   1262680E-03 -,5260E+00  ,6575E+00   ,9999987 -,0010105  ,0012571
T  122  2 ,4733524E+07   1263061E-03 -,6147E+00  ,8651E+00   ,9999966 -,0016671  ,0019923
T  123  2 ,4736467E+07   1263365E-03  ,1102E+00 -,1136E+00   ,9999999  ,0003739 -,0003119
T  124  2 ,4735805E+07   1262862E-03  ,3264E+00 -,4261E+00   ,9999882  ,0007881 -,0047966
T  125  2 ,4732974E+07   1261665E-03 -,9677E+00  ,3453E+00   ,9999987 -,0015122  ,0006262
T  126  2 ,4732727E+07   1261184E-03  ,7750E-01 -,1126E+01   ,9999996  ,0000097 -,0009295
T  127  2 ,4732164E+07   1262821E-03  ,3035E+00  ,7231E+00   ,9999992 -,0001123  ,0012456
T  128  2 ,4731831E+07   1263238E-03 -,2975E-01  ,1602E+00   ,9999994 -,0006941  ,0008282
T  129  2 ,4733037E+07   1261359E-03 -,1726E+00 -,1986E+00   ,9999996 -,0007633 -,0004545
T  130  2 ,4732781E+07   1261033E-03  ,1203E+01 -,1431E+01   ,9999932  ,0012538 -,0034551
T  131  2 ,4734750E+07   1261633E-03 -,6076E+00  ,4032E+00   ,9999972 -,0016651  ,0016673
T  132  2 ,4733262E+07   1262387E-03 -,1237E+00 -,3688E-01   ,9999998 -,0004069  ,0003715
T  133  2 ,4734746E+07   1262097E-03  ,1643E-01  ,9204E-01   ,9999994  ,0008370  ,0007403
T  134  2 ,4732831E+07   1261795E-03  ,1413E+00  ,1799E+00   ,9999999  ,0001062 -,0001264
T  135  2 ,4732718E+07   1263461E-03  ,4233E+00 -,1379E+00   ,9999999  ,0000413 -,0001213
T  136  2 ,4734298E+07   1263289E-03 -,4851E+00  ,2574E+00   ,9999993 -,0004663  ,0011105
T  137  2 ,4733442E+07   1261193E-03  ,4276E-01  ,6455E-01   ,9999997  ,0006675  ,0003502
T  138  2 ,4729175E+07   1263108E-03  ,8761E+00  ,1794E+00   ,9999979  ,0019584  ,0005217
T  139  2 ,4736642E+07   1263070E-03  ,1959E+01 -,4987E+00   ,9999989  ,0013636 -,0006506
T  140  2 ,4733422E+07   1262551E-03  ,4050E+00 -,1623E+00   ,9999988  ,0014230  ,0006152
T  141  2 ,4731889E+07   1262589E-03 -,7608E+00  ,1145E+00   ,9999993 -,0010276 -,0006175
T  142  2 ,4733841E+07   1261882E-03  ,1094E+00  ,2780E+00   ,9999995 -,0007030  ,0007471
T  143  2 ,4735621E+07   1263203E-03 -,1078E+01  ,7299E+00   ,9999846 -,0029503  ,0047108
T  144  2 ,4733010E+07   1263361E-03 -,7264E-01 -,2948E+00   ,9999996 -,0006441 -,0006496
T  145  2 ,4736396E+07   1262181E-03 -,5100E+00 -,3386E+00   ,9999991 -,0007826 -,0011327
T  146  2 ,4732412E+07   1263250E-03  ,8637E-01 -,5012E+00   ,9999997 -,0001297 -,0007924
T  147  2 ,4729800E+07   1261951E-03  ,5874E+00 -,8872E+00   ,9999988  ,0010644 -,0010811
T  148  2 ,4731589E+07   1262859E-03  ,1325E+01 -,4597E+00   ,9999982  ,0015989 -,0010569
T  149  2 ,4731462E+07   1261343E-03  ,2221E+00 -,1564E-01   ,9999999  ,0002932  ,0000403
T  150  2 ,4735175E+07   1262781E-03  ,6581E-01  ,2820E-01   ,9999999  ,0000734  ,0002736
T  151  2 ,4733663E+07   1262054E-03 -,7003E+00  ,2678E+00   ,9999999 -,0002195  ,0002793
T  152  2 ,4733540E+07   1263295E-03  ,4085E+00 -,4110E+00   ,9999998  ,0006414  ,0000768
T  153  2 ,4736306E+07   1262384E-03  ,8352E-01  ,3476E+00   ,9999996  ,0008472 -,0000518
T  154  2 ,4735145E+07   1262765E-03  ,6659E+00  ,6909E-01   ,9999998  ,0005477  ,0001179
T  155  2 ,4733823E+07   1262412E-03  ,3308E+00 -,1743E+00   ,9999996 -,0003535 -,0008068
T  156  2 ,4732241E+07   1262222E-03  ,6965E+00 -,6754E+00   ,9999986  ,0006193 -,0015336
T  157  2 ,4732200E+07   1262540E-03 -,3637E+00  ,1149E+00   ,9999995 -,0009679 -,0002712
